0.288,0.0509397767
0.289,0.0511198389
0.29,0.0512999237
0.291,0.0514800311
0.292,0.0516601612
0.293,0.0518403139
0.294,0.0520204893
0.295,0.0522006874
0.296,0.0523809082
0.297,0.0525611516
0.298,0.0527414178
0.299,0.0529217066
0.3,0.0531020182
0.301,0.0532823524
0.302,0.0534627094
0.303,0.0536430891
0.304,0.0538234916
0.305,0.0540039167
0.306,0.0541843646
0.307,0.0543648353
0.308,0.0545453287
0.309,0.0547258449
0.31,0.0549063838
0.311,0.0550869455
0.312,0.05526753
0.313,0.0554481373
0.314,0.0556287674
0.315,0.0558094202
0.316,0.0559900959
0.317,0.0561707944
0.318,0.0563515157
0.319,0.0565322598
0.32,0.0567130268
0.321,0.0568938166
0.322,0.0570746292
0.323,0.0572554647
0.324,0.057436323
0.325,0.0576172042
0.326,0.0577981083
0.327,0.0579790353
0.328,0.0581599851
0.329,0.0583409578
0.33,0.0585219534
0.331,0.0587029719
0.332,0.0588840133
0.333,0.0590650776
0.334,0.0592461649
0.335,0.059427275
0.336,0.0596084081
0.337,0.0597895642
0.338,0.0599707431
0.339,0.0601519451
0.34,0.0603331699
0.341,0.0605144178
0.342,0.0606956886
0.343,0.0608769824
0.344,0.0610582992
0.345,0.0612396389
0.346,0.0614210017
0.347,0.0616023874
0.348,0.0617837962
0.349,0.0619652279
0.35,0.0621466827
0.25,0.0418928317
0.251,0.0420626368
0.252,0.0422324783
0.253,0.0424023288
0.254,0.0425721977
0.255,0.0427420847
0.256,0.04291199
0.257,0.0430819135
0.258,0.0432518553
0.259,0.0434218153
0.26,0.0435917935
0.261,0.04376179
0.262,0.0439318048
0.263,0.0441018378
0.264,0.0442718891
0.265,0.0444419587
0.266,0.0446120465
0.267,0.0447821527
0.268,0.0449522771
0.269,0.0451224198
0.27,0.0452925808
0.271,0.04546276
0.272,0.0456329576
0.273,0.0458031735
0.274,0.0459734077
0.275,0.0461436602
0.276,0.0463139311
0.277,0.0464842202
0.278,0.0466545277
0.279,0.0468248535
0.28,0.0469951977
0.281,0.0471655602
0.282,0.047335941
0.283,0.0475063402
0.284,0.0476767577
0.285,0.0478471936
0.286,0.0480176478
0.287,0.0481881205
0.288,0.0483586114
0.289,0.0485291208
0.29,0.0486996485
0.291,0.0488701946
0.292,0.0490407591
0.293,0.049211342
0.294,0.0493819433
0.295,0.049552563
0.296,0.0497232011
0.297,0.0498938576
0.298,0.0500645325
0.299,0.0502352258
0.3,0.0504059376
0.301,0.0505766677
0.302,0.0507474163
0.303,0.0509181834
0.304,0.0510889688
0.305,0.0512597727
0.306,0.0514305951
0.307,0.0516014359
0.308,0.0517722952
0.309,0.0519431729
0.31,0.0521140691
0.311,0.0522849837
0.312,0.0524559168
0.313,0.0526268684
0.314,0.0527978385
0.315,0.0529688271
0.316,0.0531398341
0.317,0.0533108597
0.318,0.0534819037
0.319,0.0536529663
0.32,0.0538240473
0.321,0.0539951469
0.322,0.054166265
0.323,0.0543374016
0.324,0.0545085567
0.325,0.0546797303
0.326,0.0548509225
0.327,0.0550221332
0.328,0.0551933625
0.329,0.0553646103
0.33,0.0555358767
0.331,0.0557071616
0.332,0.055878465
0.333,0.0560497871
0.334,0.0562211277
0.335,0.0563924868
0.336,0.0565638646
0.337,0.0567352609
0.338,0.0569066758
0.339,0.0570781093
0.34,0.0572495614
0.341,0.0574210321
0.342,0.0575925214
0.343,0.0577640293
0.344,0.0579355558
0.345,0.0581071009
0.346,0.0582786646
0.347,0.058450247
0.348,0.058621848
0.349,0.0587934676
0.35,0.0589651059
