Trial Number,Iteration Number,Clock Period (ns) Entered,Clock_Min_Period,Clock Slack (ns),Clock_Worst_Slack,Wmem Depth,Cache Depth,MAC NUM,Total Period (ns),ABC Max Fanout,ABC Map Effort,SYNTH_HIERARCHICAL,Power (W),Area (um^2),Total Cells,Sequential Cells,Combinational Cells,Sequential_Internal,Sequential_Switching,Sequential_Leakage,Sequential_Total,Combinational_Internal,Combinational_Switching,Combinational_Leakage,Combinational_Total,Num_Wires,Num_Wire_Bits,Num_Public_Wires,Num_Public_Wire_Bits,Num_Cells,Chip_Area,Num_Memories,Num_Memory_Bits,Num_Processes,Total Time(s)
582,1473,5,4.037,0.751,0.751,768,768,8,4.788,40,0.5,False,0.0238,1274921.1024,24182,2362,21820,0.0199,4.46e-06,2.99e-08,0.0199,2.87e-05,5.51e-05,4.44e-08,8.38e-05,24115,24793,2657,3335,24182,1274921.1024,0,0,0,29
583,1474,6,4.037,1.751,1.751,768,768,8,5.788,40,0.5,False,0.0198,1274921.1024,24182,2362,21820,0.0166,3.72e-06,2.99e-08,0.0166,2.39e-05,4.59e-05,4.44e-08,6.99e-05,24115,24793,2657,3335,24182,1274921.1024,0,0,0,28
584,1475,3,3.805,-1.006,-1.006,768,768,16,2.7990000000000004,40,0.5,False,0.0592,2454204.2304,34272,3338,30934,0.0468,8.97e-06,4.07e-08,0.0468,5.44e-05,0.000111,5.79e-08,0.000165,34137,35199,3826,4888,34272,2454204.2304,0,0,0,39
585,1476,4,3.805,-0.006,-0.006,768,768,16,3.7990000000000004,40,0.5,False,0.0445,2454204.2304,34272,3338,30934,0.0351,6.73e-06,4.07e-08,0.0351,4.08e-05,8.32e-05,5.79e-08,0.000124,34137,35199,3826,4888,34272,2454204.2304,0,0,0,40
586,1477,5,3.805,0.994,0.994,768,768,16,4.799,40,0.5,False,0.0356,2454204.2304,34272,3338,30934,0.0281,5.38e-06,4.07e-08,0.0281,3.26e-05,6.66e-05,5.79e-08,9.93e-05,34137,35199,3826,4888,34272,2454204.2304,0,0,0,39
587,1478,6,3.805,1.994,1.994,768,768,16,5.799,40,0.5,False,0.0297,2454204.2304,34272,3338,30934,0.0234,4.49e-06,4.07e-08,0.0234,2.72e-05,5.55e-05,5.79e-08,8.27e-05,34137,35199,3826,4888,34272,2454204.2304,0,0,0,39
588,1479,3,3.914,-1.12,-1.12,768,768,32,2.794,40,0.5,False,0.0985,4806295.5264,52942,5287,47655,0.0737,1.4e-05,6.23e-08,0.0737,7.35e-05,0.000151,8.56e-08,0.000225,52671,54501,6160,7990,52942,4806295.5264,0,0,0,60
589,1480,4,3.914,-0.12,-0.12,768,768,32,3.794,40,0.5,False,0.074,4806295.5264,52942,5287,47655,0.0553,1.05e-05,6.23e-08,0.0553,5.52e-05,0.000113,8.56e-08,0.000168,52671,54501,6160,7990,52942,4806295.5264,0,0,0,60
59,1481,6,3.845,1.953,1.953,768,128,16,5.798,40,0.5,False,0.0285,1691295.5664,34642,3481,31161,0.0244,4.84e-06,4.27e-08,0.0244,2.73e-05,5.49e-05,5.81e-08,8.23e-05,34507,35569,3981,5043,34642,1691295.5664,0,0,0,38
590,1482,5,3.914,0.88,0.88,768,768,32,4.7940000000000005,40,0.5,False,0.0593,4806295.5264,52942,5287,47655,0.0442,8.39e-06,6.23e-08,0.0442,4.41e-05,9.06e-05,8.56e-08,0.000135,52671,54501,6160,7990,52942,4806295.5264,0,0,0,60
591,1483,6,3.914,1.88,1.88,768,768,32,5.7940000000000005,40,0.5,False,0.0495,4806295.5264,52942,5287,47655,0.0369,6.99e-06,6.23e-08,0.0369,3.68e-05,7.55e-05,8.56e-08,0.000112,52671,54501,6160,7990,52942,4806295.5264,0,0,0,59
592,1484,3,4.063,-1.276,-1.276,1024,768,4,2.787,40,0.5,False,0.0304,962491.5572,19067,1819,17248,0.0257,5.25e-06,2.37e-08,0.0257,3.86e-05,7.65e-05,3.64e-08,0.000115,19065,19551,2051,2537,19067,962491.5572,0,0,0,23
593,1485,4,4.063,-0.276,-0.276,1024,768,4,3.787,40,0.5,False,0.0229,962491.5572,19067,1819,17248,0.0193,3.94e-06,2.37e-08,0.0193,2.89e-05,5.74e-05,3.64e-08,8.63e-05,19065,19551,2051,2537,19067,962491.5572,0,0,0,23
594,1486,5,4.063,0.724,0.724,1024,768,4,4.787,40,0.5,False,0.0183,962491.5572,19067,1819,17248,0.0154,3.15e-06,2.37e-08,0.0154,2.31e-05,4.59e-05,3.64e-08,6.91e-05,19065,19551,2051,2537,19067,962491.5572,0,0,0,25
595,1487,6,4.063,1.724,1.724,1024,768,4,5.787,40,0.5,False,0.0153,962491.5572,19067,1819,17248,0.0129,2.63e-06,2.37e-08,0.0129,1.93e-05,3.83e-05,3.64e-08,5.76e-05,19065,19551,2051,2537,19067,962491.5572,0,0,0,24
596,1488,3,3.999,-1.21,-1.21,1024,768,8,2.789,40,0.5,False,0.0426,1832304.228,24195,2362,21833,0.0332,6.77e-06,2.99e-08,0.0332,4.4e-05,8.79e-05,4.23e-08,0.000132,24190,24868,2723,3401,24195,1832304.228,0,0,0,29
597,1489,4,3.999,-0.21,-0.21,1024,768,8,3.789,40,0.5,False,0.032,1832304.228,24195,2362,21833,0.0249,5.08e-06,2.99e-08,0.0249,3.3e-05,6.59e-05,4.23e-08,9.89e-05,24190,24868,2723,3401,24195,1832304.228,0,0,0,30
598,1490,5,3.999,0.79,0.79,1024,768,8,4.789,40,0.5,False,0.0256,1832304.228,24195,2362,21833,0.0199,4.06e-06,2.99e-08,0.0199,2.64e-05,5.27e-05,4.23e-08,7.92e-05,24190,24868,2723,3401,24195,1832304.228,0,0,0,29
599,1491,6,3.999,1.79,1.79,1024,768,8,5.789,40,0.5,False,0.0214,1832304.228,24195,2362,21833,0.0166,3.38e-06,2.99e-08,0.0166,2.2e-05,4.39e-05,4.23e-08,6.6e-05,24190,24868,2723,3401,24195,1832304.228,0,0,0,29
6,1492,5,4.002,0.788,0.788,128,128,8,4.79,40,0.5,False,0.0218,506323.232,23510,2436,21074,0.0206,3.96e-06,3.1e-08,0.0206,2.56e-05,5.09e-05,4.05e-08,7.65e-05,23443,24121,2738,3416,23510,506323.232,0,0,0,28
60,1493,3,3.887,-1.092,-1.092,768,128,32,2.795,40,0.5,False,0.0897,3270300.9376,52859,5271,47588,0.0735,1.29e-05,6.21e-08,0.0735,7.39e-05,0.000152,8.27e-08,0.000226,52588,54418,6143,7973,52859,3270300.9376,0,0,0,58
600,1494,3,3.874,-1.078,-1.078,1024,768,16,2.7960000000000003,40,0.5,False,0.0653,3568881.6464,34386,3338,31048,0.0468,9.04e-06,4.07e-08,0.0468,5.45e-05,0.000111,5.73e-08,0.000166,34375,35437,3955,5017,34386,3568881.6464,0,0,0,39
601,1495,4,3.874,-0.078,-0.078,1024,768,16,3.7960000000000003,40,0.5,False,0.0491,3568881.6464,34386,3338,31048,0.0351,6.78e-06,4.07e-08,0.0351,4.08e-05,8.34e-05,5.73e-08,0.000124,34375,35437,3955,5017,34386,3568881.6464,0,0,0,38
602,1496,5,3.874,0.922,0.922,1024,768,16,4.796,40,0.5,False,0.0394,3568881.6464,34386,3338,31048,0.0281,5.42e-06,4.07e-08,0.0281,3.27e-05,6.67e-05,5.73e-08,9.95e-05,34375,35437,3955,5017,34386,3568881.6464,0,0,0,38
603,1497,6,3.874,1.922,1.922,1024,768,16,5.796,40,0.5,False,0.0329,3568881.6464,34386,3338,31048,0.0234,4.52e-06,4.07e-08,0.0234,2.72e-05,5.56e-05,5.73e-08,8.29e-05,34375,35437,3955,5017,34386,3568881.6464,0,0,0,38
604,1498,3,3.866,-1.069,-1.069,1024,768,32,2.797,40,0.5,False,0.111,7037739.8624,53273,5287,47986,0.0737,1.41e-05,6.23e-08,0.0737,7.5e-05,0.000154,8.43e-08,0.000229,53250,55080,6418,8248,53273,7037739.8624,0,0,0,60
605,1499,4,3.866,-0.069,-0.069,1024,768,32,3.797,40,0.5,False,0.0833,7037739.8624,53273,5287,47986,0.0553,1.06e-05,6.23e-08,0.0553,5.63e-05,0.000115,8.43e-08,0.000172,53250,55080,6418,8248,53273,7037739.8624,0,0,0,61
606,1500,5,3.958,0.834,0.834,1024,768,32,4.792,40,0.5,False,0.0668,7037739.8624,53273,5287,47986,0.0442,8.45e-06,6.23e-08,0.0442,4.5e-05,9.23e-05,8.43e-08,0.000137,53250,55080,6418,8248,53273,7037739.8624,0,0,0,60
607,1501,6,4.148,1.634,1.634,1024,768,32,5.782,40,0.5,False,0.0558,7037739.8624,53273,5287,47986,0.0369,7.04e-06,6.23e-08,0.0369,3.75e-05,7.7e-05,8.43e-08,0.000115,53250,55080,6418,8248,53273,7037739.8624,0,0,0,59
608,1502,3,4.09,-1.305,-1.305,1536,768,4,2.785,40,0.5,False,0.032,1241451.5024,19162,1821,17341,0.0257,5.33e-06,2.38e-08,0.0257,3.98e-05,7.81e-05,3.68e-08,0.000118,19191,19677,2088,2574,19162,1241451.5024,0,0,0,23
609,1503,4,4.09,-0.305,-0.305,1536,768,4,3.7849999999999997,40,0.5,False,0.024,1241451.5024,19162,1821,17341,0.0193,4e-06,2.38e-08,0.0193,2.99e-05,5.86e-05,3.68e-08,8.85e-05,19191,19677,2088,2574,19162,1241451.5024,0,0,0,24
61,1504,4,3.887,-0.092,-0.092,768,128,32,3.795,40,0.5,False,0.0674,3270300.9376,52859,5271,47588,0.0551,9.7e-06,6.21e-08,0.0551,5.54e-05,0.000114,8.27e-08,0.000169,52588,54418,6143,7973,52859,3270300.9376,0,0,0,58
610,1505,5,4.09,0.695,0.695,1536,768,4,4.785,40,0.5,False,0.0193,1241451.5024,19162,1821,17341,0.0154,3.2e-06,2.38e-08,0.0154,2.39e-05,4.69e-05,3.68e-08,7.08e-05,19191,19677,2088,2574,19162,1241451.5024,0,0,0,24
611,1506,6,4.09,1.695,1.695,1536,768,4,5.785,40,0.5,False,0.0161,1241451.5024,19162,1821,17341,0.0129,2.66e-06,2.38e-08,0.0129,1.99e-05,3.9e-05,3.68e-08,5.9e-05,19191,19677,2088,2574,19162,1241451.5024,0,0,0,23
612,1507,3,4.006,-1.217,-1.217,1536,768,8,2.789,40,0.5,False,0.0457,2389965.12,24339,2364,21975,0.0333,6.62e-06,2.99e-08,0.0333,4.46e-05,8.91e-05,4.36e-08,0.000134,24396,25074,2792,3470,24339,2389965.12,0,0,0,28
613,1508,4,4.006,-0.217,-0.217,1536,768,8,3.789,40,0.5,False,0.0343,2389965.12,24339,2364,21975,0.025,4.96e-06,2.99e-08,0.025,3.35e-05,6.69e-05,4.36e-08,0.0001,24396,25074,2792,3470,24339,2389965.12,0,0,0,29
614,1509,5,4.006,0.783,0.783,1536,768,8,4.789000000000001,40,0.5,False,0.0275,2389965.12,24339,2364,21975,0.02,3.97e-06,2.99e-08,0.02,2.68e-05,5.35e-05,4.36e-08,8.03e-05,24396,25074,2792,3470,24339,2389965.12,0,0,0,29
615,1510,6,4.041,1.747,1.747,1536,768,8,5.788,40,0.5,False,0.023,2389965.12,24339,2364,21975,0.0166,3.31e-06,2.99e-08,0.0166,2.23e-05,4.46e-05,4.36e-08,6.69e-05,24396,25074,2792,3470,24339,2389965.12,0,0,0,28
616,1511,3,3.804,-1.004,-1.004,1536,768,16,2.8,40,0.5,False,0.0715,4684319.792,34402,3340,31062,0.0468,9.35e-06,4.07e-08,0.0468,5.46e-05,0.000114,5.79e-08,0.000168,34515,35577,4089,5151,34402,4684319.792,0,0,0,38
617,1512,4,3.825,-0.026,-0.026,1536,768,16,3.7990000000000004,40,0.5,False,0.0538,4684319.792,34402,3340,31062,0.0351,7.01e-06,4.07e-08,0.0351,4.1e-05,8.52e-05,5.79e-08,0.000126,34515,35577,4089,5151,34402,4684319.792,0,0,0,40
618,1513,5,4.015,0.774,0.774,1536,768,16,4.789,40,0.5,False,0.0431,4684319.792,34402,3340,31062,0.0281,5.61e-06,4.07e-08,0.0281,3.28e-05,6.81e-05,5.79e-08,0.000101,34515,35577,4089,5151,34402,4684319.792,0,0,0,38
619,1514,6,4.205,1.574,1.574,1536,768,16,5.779,40,0.5,False,0.0361,4684319.792,34402,3340,31062,0.0234,4.68e-06,4.07e-08,0.0234,2.73e-05,5.68e-05,5.79e-08,8.41e-05,34515,35577,4089,5151,34402,4684319.792,0,0,0,38
62,1515,5,3.887,0.908,0.908,768,128,32,4.795,40,0.5,False,0.054,3270300.9376,52859,5271,47588,0.0441,7.76e-06,6.21e-08,0.0441,4.43e-05,9.1e-05,8.27e-08,0.000135,52588,54418,6143,7973,52859,3270300.9376,0,0,0,58
620,1516,3,4.617,-1.86,-1.86,1536,768,32,2.7569999999999997,40,0.5,False,0.123,9266828.1888,53537,5287,48250,0.0737,1.41e-05,6.23e-08,0.0737,7.44e-05,0.000158,8.48e-08,0.000232,53762,55592,6677,8507,53537,9266828.1888,0,0,0,61
621,1517,4,4.807,-1.06,-1.06,1536,768,32,3.7470000000000003,40,0.5,False,0.0926,9266828.1888,53537,5287,48250,0.0553,1.06e-05,6.23e-08,0.0553,5.58e-05,0.000118,8.48e-08,0.000174,53762,55592,6677,8507,53537,9266828.1888,0,0,0,62
622,1518,5,4.997,-0.26,-0.26,1536,768,32,4.737,40,0.5,False,0.0743,9266828.1888,53537,5287,48250,0.0442,8.48e-06,6.23e-08,0.0442,4.46e-05,9.48e-05,8.48e-08,0.000139,53762,55592,6677,8507,53537,9266828.1888,0,0,0,62
623,1519,6,5.187,0.54,0.54,1536,768,32,5.727,40,0.5,False,0.0621,9266828.1888,53537,5287,48250,0.0369,7.07e-06,6.23e-08,0.0369,3.72e-05,7.9e-05,8.48e-08,0.000116,53762,55592,6677,8507,53537,9266828.1888,0,0,0,59
624,1520,3,4.041,-1.254,-1.254,2048,768,4,2.7870000000000004,40,0.5,False,0.0335,1520103.6524,19181,1821,17360,0.0257,5.18e-06,2.37e-08,0.0257,3.88e-05,7.74e-05,3.63e-08,0.000116,19241,19727,2122,2608,19181,1520103.6524,0,0,0,24
625,1521,4,4.041,-0.254,-0.254,2048,768,4,3.7870000000000004,40,0.5,False,0.0252,1520103.6524,19181,1821,17360,0.0193,3.89e-06,2.37e-08,0.0193,2.91e-05,5.81e-05,3.63e-08,8.72e-05,19241,19727,2122,2608,19181,1520103.6524,0,0,0,22
626,1522,5,4.041,0.746,0.746,2048,768,4,4.787000000000001,40,0.5,False,0.0202,1520103.6524,19181,1821,17360,0.0154,3.11e-06,2.37e-08,0.0154,2.33e-05,4.65e-05,3.63e-08,6.98e-05,19241,19727,2122,2608,19181,1520103.6524,0,0,0,25
627,1523,6,4.041,1.746,1.746,2048,768,4,5.787000000000001,40,0.5,False,0.0169,1520103.6524,19181,1821,17360,0.0129,2.59e-06,2.37e-08,0.0129,1.94e-05,3.87e-05,3.63e-08,5.82e-05,19241,19727,2122,2608,19181,1520103.6524,0,0,0,23
628,1524,3,4.05,-1.263,-1.263,2048,768,8,2.787,40,0.5,False,0.0487,2947190.5944,24354,2364,21990,0.0333,6.76e-06,2.99e-08,0.0333,4.46e-05,8.96e-05,4.32e-08,0.000134,24473,25151,2858,3536,24354,2947190.5944,0,0,0,30
629,1525,4,4.05,-0.263,-0.263,2048,768,8,3.787,40,0.5,False,0.0366,2947190.5944,24354,2364,21990,0.025,5.07e-06,2.99e-08,0.025,3.34e-05,6.72e-05,4.32e-08,0.000101,24473,25151,2858,3536,24354,2947190.5944,0,0,0,29
63,1526,6,3.887,1.908,1.908,768,128,32,5.795,40,0.5,False,0.045,3270300.9376,52859,5271,47588,0.0367,6.47e-06,6.21e-08,0.0368,3.69e-05,7.58e-05,8.27e-08,0.000113,52588,54418,6143,7973,52859,3270300.9376,0,0,0,59
630,1527,5,4.166,0.615,0.615,2048,768,8,4.781000000000001,40,0.5,False,0.0294,2947190.5944,24354,2364,21990,0.02,4.06e-06,2.99e-08,0.02,2.67e-05,5.37e-05,4.32e-08,8.05e-05,24473,25151,2858,3536,24354,2947190.5944,0,0,0,28
631,1528,6,4.356,1.415,1.415,2048,768,8,5.771,40,0.5,False,0.0246,2947190.5944,24354,2364,21990,0.0166,3.38e-06,2.99e-08,0.0166,2.23e-05,4.48e-05,4.32e-08,6.71e-05,24473,25151,2858,3536,24354,2947190.5944,0,0,0,29
632,1529,3,3.822,-1.023,-1.023,2048,768,16,2.7990000000000004,40,0.5,False,0.0776,5799221.1728,34564,3340,31224,0.0468,8.93e-06,4.07e-08,0.0468,5.45e-05,0.000114,5.67e-08,0.000169,34801,35863,4219,5281,34564,5799221.1728,0,0,0,39
633,1530,4,3.863,-0.066,-0.066,2048,768,16,3.797,40,0.5,False,0.0584,5799221.1728,34564,3340,31224,0.0351,6.69e-06,4.07e-08,0.0351,4.09e-05,8.58e-05,5.67e-08,0.000127,34801,35863,4219,5281,34564,5799221.1728,0,0,0,40
634,1531,5,4.053,0.734,0.734,2048,768,16,4.787,40,0.5,False,0.0469,5799221.1728,34564,3340,31224,0.0281,5.36e-06,4.07e-08,0.0281,3.27e-05,6.86e-05,5.67e-08,0.000101,34801,35863,4219,5281,34564,5799221.1728,0,0,0,40
635,1532,6,4.243,1.534,1.534,2048,768,16,5.777,40,0.5,False,0.0392,5799221.1728,34564,3340,31224,0.0234,4.46e-06,4.07e-08,0.0234,2.73e-05,5.72e-05,5.67e-08,8.45e-05,34801,35863,4219,5281,34564,5799221.1728,0,0,0,40
636,1533,3,5.978,-3.292,-3.292,2048,768,32,2.686,40,0.5,False,0.135,11497774.5472,53919,5287,48632,0.0737,1.43e-05,6.23e-08,0.0737,7.52e-05,0.000162,8.65e-08,0.000238,54392,56222,6935,8765,53919,11497774.5472,0,0,0,62
637,1534,4,6.168,-2.492,-2.492,2048,768,32,3.676,40,0.5,False,0.102,11497774.5472,53919,5287,48632,0.0553,1.07e-05,6.23e-08,0.0553,5.64e-05,0.000122,8.65e-08,0.000178,54392,56222,6935,8765,53919,11497774.5472,0,0,0,64
638,1535,5,6.358,-1.692,-1.692,2048,768,32,4.6659999999999995,40,0.5,False,0.0818,11497774.5472,53919,5287,48632,0.0442,8.58e-06,6.23e-08,0.0442,4.51e-05,9.74e-05,8.65e-08,0.000143,54392,56222,6935,8765,53919,11497774.5472,0,0,0,63
639,1536,6,6.548,-0.892,-0.892,2048,768,32,5.656,40,0.5,False,0.0684,11497774.5472,53919,5287,48632,0.0369,7.15e-06,6.23e-08,0.0369,3.76e-05,8.11e-05,8.65e-08,0.000119,54392,56222,6935,8765,53919,11497774.5472,0,0,0,64
64,1537,3,4.145,-1.364,-1.364,1024,128,4,2.7809999999999997,40,0.5,False,0.0299,768022.052,18508,1861,16647,0.0263,5e-06,2.43e-08,0.0263,3.62e-05,7.22e-05,3.48e-08,0.000108,18506,18992,2096,2582,18508,768022.052,0,0,0,23
640,1538,3,4.038,-1.25,-1.25,2560,768,4,2.7880000000000003,40,0.5,False,0.0351,1799808.0616,19331,1823,17508,0.0258,5.01e-06,2.38e-08,0.0258,3.94e-05,7.89e-05,3.71e-08,0.000118,19422,19908,2158,2644,19331,1799808.0616,0,0,0,24
641,1539,4,4.038,-0.25,-0.25,2560,768,4,3.7880000000000003,40,0.5,False,0.0264,1799808.0616,19331,1823,17508,0.0193,3.75e-06,2.38e-08,0.0193,2.96e-05,5.92e-05,3.71e-08,8.88e-05,19422,19908,2158,2644,19331,1799808.0616,0,0,0,26
642,1540,5,4.038,0.75,0.75,2560,768,4,4.788,40,0.5,False,0.0211,1799808.0616,19331,1823,17508,0.0155,3e-06,2.38e-08,0.0155,2.37e-05,4.73e-05,3.71e-08,7.1e-05,19422,19908,2158,2644,19331,1799808.0616,0,0,0,24
643,1541,6,4.038,1.75,1.75,2560,768,4,5.788,40,0.5,False,0.0177,1799808.0616,19331,1823,17508,0.0129,2.5e-06,2.38e-08,0.0129,1.97e-05,3.94e-05,3.71e-08,5.92e-05,19422,19908,2158,2644,19331,1799808.0616,0,0,0,24
644,1542,3,4.043,-1.255,-1.255,2560,768,8,2.7880000000000003,40,0.5,False,0.0518,3505104.2288,24361,2366,21995,0.0333,6.39e-06,2.99e-08,0.0333,4.48e-05,9.15e-05,4.21e-08,0.000136,24542,25220,2926,3604,24361,3505104.2288,0,0,0,31
645,1543,4,4.043,-0.255,-0.255,2560,768,8,3.7880000000000003,40,0.5,False,0.039,3505104.2288,24361,2366,21995,0.025,4.79e-06,2.99e-08,0.025,3.36e-05,6.87e-05,4.21e-08,0.000102,24542,25220,2926,3604,24361,3505104.2288,0,0,0,30
646,1544,5,4.058,0.728,0.728,2560,768,8,4.786,40,0.5,False,0.0313,3505104.2288,24361,2366,21995,0.02,3.83e-06,2.99e-08,0.02,2.69e-05,5.49e-05,4.21e-08,8.19e-05,24542,25220,2926,3604,24361,3505104.2288,0,0,0,30
647,1545,6,4.248,1.528,1.528,2560,768,8,5.776,40,0.5,False,0.0261,3505104.2288,24361,2366,21995,0.0166,3.19e-06,2.99e-08,0.0167,2.24e-05,4.58e-05,4.21e-08,6.82e-05,24542,25220,2926,3604,24361,3505104.2288,0,0,0,31
648,1546,3,4.118,-1.334,-1.334,2560,768,16,2.7840000000000003,40,0.5,False,0.0838,6915183.5712,34693,3340,31353,0.0468,9.13e-06,4.07e-08,0.0468,5.53e-05,0.000117,5.83e-08,0.000172,35054,36116,4349,5411,34693,6915183.5712,0,0,0,41
649,1547,4,4.153,-0.372,-0.372,2560,768,16,3.7809999999999997,40,0.5,False,0.063,6915183.5712,34693,3340,31353,0.0351,6.85e-06,4.07e-08,0.0351,4.15e-05,8.77e-05,5.83e-08,0.000129,35054,36116,4349,5411,34693,6915183.5712,0,0,0,42
65,1548,4,4.145,-0.364,-0.364,1024,128,4,3.7809999999999997,40,0.5,False,0.0225,768022.052,18508,1861,16647,0.0197,3.75e-06,2.43e-08,0.0197,2.72e-05,5.41e-05,3.48e-08,8.13e-05,18506,18992,2096,2582,18508,768022.052,0,0,0,22
650,1549,5,4.343,0.428,0.428,2560,768,16,4.771,40,0.5,False,0.0506,6915183.5712,34693,3340,31353,0.0281,5.48e-06,4.07e-08,0.0281,3.32e-05,7.01e-05,5.83e-08,0.000103,35054,36116,4349,5411,34693,6915183.5712,0,0,0,41
651,1550,6,4.533,1.228,1.228,2560,768,16,5.761,40,0.5,False,0.0423,6915183.5712,34693,3340,31353,0.0234,4.57e-06,4.07e-08,0.0234,2.77e-05,5.84e-05,5.83e-08,8.61e-05,35054,36116,4349,5411,34693,6915183.5712,0,0,0,42
652,1551,3,6.867,-4.228,-4.228,2560,768,32,2.6390000000000002,40,0.5,False,0.148,13728174.1312,54084,5287,48797,0.0737,1.41e-05,6.23e-08,0.0737,7.53e-05,0.000165,8.48e-08,0.00024,54805,56635,7193,9023,54084,13728174.1312,0,0,0,67
653,1552,4,7.057,-3.428,-3.428,2560,768,32,3.6290000000000004,40,0.5,False,0.111,13728174.1312,54084,5287,48797,0.0553,1.06e-05,6.23e-08,0.0553,5.65e-05,0.000124,8.48e-08,0.00018,54805,56635,7193,9023,54084,13728174.1312,0,0,0,65
654,1553,5,7.247,-2.628,-2.628,2560,768,32,4.619,40,0.5,False,0.0893,13728174.1312,54084,5287,48797,0.0442,8.46e-06,6.23e-08,0.0442,4.52e-05,9.89e-05,8.48e-08,0.000144,54805,56635,7193,9023,54084,13728174.1312,0,0,0,66
655,1554,6,7.437,-1.828,-1.828,2560,768,32,5.609,40,0.5,False,0.0747,13728174.1312,54084,5287,48797,0.0369,7.05e-06,6.23e-08,0.0369,3.77e-05,8.24e-05,8.48e-08,0.00012,54805,56635,7193,9023,54084,13728174.1312,0,0,0,67
656,1555,3,4.08,-1.294,-1.294,3072,768,4,2.786,40,0.5,False,0.0366,2078023.5428,19321,1823,17498,0.0258,5.22e-06,2.28e-08,0.0258,4.01e-05,7.88e-05,3.74e-08,0.000119,19443,19929,2192,2678,19321,2078023.5428,0,0,0,25
657,1556,4,4.08,-0.294,-0.294,3072,768,4,3.786,40,0.5,False,0.0275,2078023.5428,19321,1823,17498,0.0193,3.91e-06,2.28e-08,0.0193,3.01e-05,5.91e-05,3.74e-08,8.93e-05,19443,19929,2192,2678,19321,2078023.5428,0,0,0,24
658,1557,5,4.08,0.706,0.706,3072,768,4,4.786,40,0.5,False,0.0221,2078023.5428,19321,1823,17498,0.0155,3.13e-06,2.28e-08,0.0155,2.41e-05,4.73e-05,3.74e-08,7.14e-05,19443,19929,2192,2678,19321,2078023.5428,0,0,0,25
659,1558,6,4.08,1.706,1.706,3072,768,4,5.786,40,0.5,False,0.0184,2078023.5428,19321,1823,17498,0.0129,2.61e-06,2.28e-08,0.0129,2.01e-05,3.94e-05,3.74e-08,5.95e-05,19443,19929,2192,2678,19321,2078023.5428,0,0,0,24
66,1559,5,4.145,0.636,0.636,1024,128,4,4.781,40,0.5,False,0.018,768022.052,18508,1861,16647,0.0158,3e-06,2.43e-08,0.0158,2.17e-05,4.33e-05,3.48e-08,6.51e-05,18506,18992,2096,2582,18508,768022.052,0,0,0,23
660,1560,3,3.962,-1.171,-1.171,3072,768,8,2.7910000000000004,40,0.5,False,0.0549,4063393.2232,24653,2366,22287,0.0333,6.67e-06,2.99e-08,0.0333,4.53e-05,9.22e-05,4.35e-08,0.000137,24896,25574,2992,3670,24653,4063393.2232,0,0,0,30
661,1561,4,3.962,-0.171,-0.171,3072,768,8,3.7910000000000004,40,0.5,False,0.0413,4063393.2232,24653,2366,22287,0.025,5e-06,2.99e-08,0.025,3.39e-05,6.91e-05,4.35e-08,0.000103,24896,25574,2992,3670,24653,4063393.2232,0,0,0,30
662,1562,5,4.038,0.749,0.749,3072,768,8,4.787,40,0.5,False,0.0332,4063393.2232,24653,2366,22287,0.02,4e-06,2.99e-08,0.02,2.72e-05,5.53e-05,4.35e-08,8.25e-05,24896,25574,2992,3670,24653,4063393.2232,0,0,0,31
663,1563,6,4.228,1.549,1.549,3072,768,8,5.776999999999999,40,0.5,False,0.0277,4063393.2232,24653,2366,22287,0.0166,3.34e-06,2.99e-08,0.0167,2.26e-05,4.61e-05,4.35e-08,6.88e-05,24896,25574,2992,3670,24653,4063393.2232,0,0,0,28
664,1564,3,4.662,-1.908,-1.908,3072,768,16,2.754,40,0.5,False,0.0899,8030605.4512,35152,3340,31812,0.0468,9.23e-06,4.07e-08,0.0468,5.58e-05,0.000119,5.8e-08,0.000174,35637,36699,4479,5541,35152,8030605.4512,0,0,0,42
665,1565,4,4.852,-1.108,-1.108,3072,768,16,3.744,40,0.5,False,0.0677,8030605.4512,35152,3340,31812,0.0351,6.92e-06,4.07e-08,0.0351,4.18e-05,8.9e-05,5.8e-08,0.000131,35637,36699,4479,5541,35152,8030605.4512,0,0,0,40
666,1566,5,5.042,-0.308,-0.308,3072,768,16,4.734,40,0.5,False,0.0544,8030605.4512,35152,3340,31812,0.0281,5.54e-06,4.07e-08,0.0281,3.35e-05,7.12e-05,5.8e-08,0.000105,35637,36699,4479,5541,35152,8030605.4512,0,0,0,41
667,1567,6,5.232,0.492,0.492,3072,768,16,5.724,40,0.5,False,0.0455,8030605.4512,35152,3340,31812,0.0234,4.61e-06,4.07e-08,0.0234,2.79e-05,5.93e-05,5.8e-08,8.73e-05,35637,36699,4479,5541,35152,8030605.4512,0,0,0,42
668,1568,3,7.997,-5.418,-5.418,3072,768,32,2.5789999999999997,40,0.5,False,0.16,15959469.5744,54834,5287,49547,0.0737,1.41e-05,6.23e-08,0.0737,7.64e-05,0.000169,8.71e-08,0.000245,55803,57633,7451,9281,54834,15959469.5744,0,0,0,65
669,1569,4,8.187,-4.618,-4.618,3072,768,32,3.568999999999999,40,0.5,False,0.12,15959469.5744,54834,5287,49547,0.0553,1.06e-05,6.23e-08,0.0553,5.73e-05,0.000127,8.71e-08,0.000184,55803,57633,7451,9281,54834,15959469.5744,0,0,0,65
